,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,final_node_allocation,final_gpu_allocation,deadline,exec_time,complete_time,current_duration,speedup
403,3279,1,2091,6.0,0.5,T4,210,d4d51aca8806,1365,0,0,2091,"[0.5, 6.0]",,0,0,[26],['T4'],2309.7624870505438,2091,2301,210.0,1.0
365,34422,1,1855,6.0,1.0,MISC,456,5b1345f03aa1,3192,0,0,1855,"[1.0, 6.0]",,0,0,[10],['MISC'],2316.2346984471856,1855,2311,456.0,1.0
425,73464,1,2184,6.0,0.25,T4,144,d4d51aca8806,900,0,0,2184,"[0.25, 6.0]",,0,0,[28],['T4'],2334.4240796654717,2184,2328,144.0,1.0
347,73658,1,1764,6.0,0.25,T4,566,d4d51aca8806,3537,0,0,1764,"[0.25, 6.0]",,0,0,[47],['T4'],2333.4558294901826,1764,2330,566.0,1.0
424,9444,1,2171,6.0,0.25,MISC,34,05b25af4dd8b,212,0,0,2311,"[0.25, 6.0]",,0,0,[10],['MISC'],2206.6897157325934,2311,2345,34.0,1.0
398,86335,1,2063,6.0,1.0,MISC,324,18febf35d3a1,2268,0,0,2063,"[1.0, 6.0]",,0,0,[31],['MISC'],2399.513565318257,2063,2387,324.0,1.0
374,18392,1,1940,6.0,0.25,MISC,450,ebba56ec23b9,2812,0,0,1940,"[0.25, 6.0]",,0,0,[10],['MISC'],2432.0366654057625,1940,2390,450.0,1.0
408,7673,1,2107,6.0,1.0,MISC,286,5f4cb64dc693,2002,0,0,2107,"[1.0, 6.0]",,0,0,[0],['MISC'],2405.4160637849213,2107,2393,286.0,1.0
470,64020,1,2381,6.0,3.0,V100,15,45bd92802aa9,135,0,0,2381,"[3.0, 6.0]",,0,0,[21],['V100'],2396.628688600461,2381,2396,15.0,1.0
428,87658,1,2193,6.0,1.0,MISC,61,0ed3eacdff35,427,0,0,2345,"[1.0, 6.0]",,0,0,[10],['MISC'],2259.243934833999,2345,2406,61.0,1.0
429,67706,1,2197,6.0,1.0,MISC,33,0ed3eacdff35,231,0,0,2387,"[1.0, 6.0]",,0,0,[31],['MISC'],2233.2513328335604,2387,2420,33.0,1.0
432,53031,1,2211,6.0,1.0,T4,216,c5307d7cd0cc,1512,0,0,2211,"[1.0, 6.0]",,0,0,[47],['T4'],2442.466492568229,2211,2427,216.0,1.0
431,56456,1,2211,6.0,1.0,MISC,36,0ed3eacdff35,252,0,0,2393,"[1.0, 6.0]",,0,0,[0],['MISC'],2249.0944201604125,2393,2429,36.0,1.0
202,16731,1,1050,6.0,0.25,T4,1384,d4d51aca8806,8650,0,0,1050,"[0.25, 6.0]",,0,0,[4],['T4'],2445.412104239911,1050,2434,1384.0,1.0
411,8449,1,2134,6.0,1.0,T4,315,1480b75a8c96,2205,0,0,2134,"[1.0, 6.0]",,0,0,[4],['T4'],2463.1265863922104,2134,2449,315.0,1.0
155,12918,1,833,6.0,0.25,T4,1619,d4d51aca8806,10118,0,0,833,"[0.25, 6.0]",,0,0,[49],['T4'],2516.546765436725,833,2452,1619.0,1.0
436,22732,1,2228,6.0,0.25,MISC,37,05b25af4dd8b,231,0,0,2420,"[0.25, 6.0]",,0,0,[31],['MISC'],2267.488532982083,2420,2457,37.0,1.0
307,54694,1,1595,1.0,0.25,MISC,886,58540f191766,1107,0,0,1595,"[0.25, 1.0]",,0,0,[7],['MISC'],2537.438342253213,1595,2481,886.0,1.0
301,5768,1,1570,5.0,0.5,MISC,913,6fb93540c8aa,5021,0,0,1570,"[0.5, 5.0]",,0,0,[35],['MISC'],2536.1995550893425,1570,2483,913.0,1.0
421,77507,1,2162,6.0,0.25,T4,335,d4d51aca8806,2093,0,0,2162,"[0.25, 6.0]",,0,0,[26],['T4'],2515.0933775913463,2162,2497,335.0,1.0
445,41779,1,2283,6.0,1.0,T4,246,c5307d7cd0cc,1722,0,0,2283,"[1.0, 6.0]",,0,0,[2],['T4'],2544.616391336457,2283,2529,246.0,1.0
339,36178,1,1715,6.0,0.25,MISC,831,05b25af4dd8b,5193,0,0,1715,"[0.25, 6.0]",,0,0,[45],['MISC'],2593.58762763647,1715,2546,831.0,1.0
475,1090,1,2395,18.0,1.0,P100,184,5f4cb64dc693,3496,0,0,2395,"[1.0, 18.0]",,0,0,[34],['P100'],2582.9541268871308,2395,2579,184.0,1.0
427,6751,1,2187,6.0,1.0,P100,393,58540f191766,2751,0,0,2187,"[1.0, 6.0]",,0,0,[29],['P100'],2611.2312970569656,2187,2580,393.0,1.0
464,74963,1,2364,6.0,1.0,T4,226,c5307d7cd0cc,1582,0,0,2364,"[1.0, 6.0]",,0,0,[18],['T4'],2590.2600447399864,2364,2590,226.0,1.0
255,64610,1,1300,6.0,0.25,T4,1300,d4d51aca8806,8125,0,0,1300,"[0.25, 6.0]",,0,0,[30],['T4'],2644.2796264869744,1300,2600,1300.0,1.0
349,68564,1,1769,0.5,0.25,MISC,837,b2c52019b2c6,627,0,0,1769,"[0.25, 0.5]",,0,0,[22],['MISC'],2632.2600055248613,1769,2606,837.0,1.0
413,5465,1,2137,6.0,1.0,MISC,471,58540f191766,3297,0,0,2145,"[1.0, 6.0]",,0,0,[8],['MISC'],2652.024658181096,2145,2616,471.0,1.0
380,53555,1,1972,6.0,0.25,MISC,664,a4b58e9de9c6,4150,0,0,1972,"[0.25, 6.0]",,0,0,[16],['MISC'],2668.082404905911,1972,2636,664.0,1.0
401,4200,1,2080,12.0,0.25,V100,559,5b1345f03aa1,6847,0,0,2080,"[0.25, 12.0]",,0,0,[21],['V100'],2672.569491281137,2080,2639,559.0,1.0
412,93786,1,2136,6.0,1.0,MISC,519,fb00f753b65b,3633,0,0,2136,"[1.0, 6.0]",,0,0,[0],['MISC'],2662.8879601886674,2136,2655,519.0,1.0
494,59412,1,2502,6.0,1.0,T4,155,29380421d3fc,1085,0,0,2502,"[1.0, 6.0]",,0,0,[6],['T4'],2669.6930386517884,2502,2657,155.0,1.0
417,47814,1,2149,10.0,0.5,T4,509,c4cbaac9966d,5344,0,0,2149,"[0.5, 10.0]",,0,0,[5],['T4'],2672.2293824171097,2149,2658,509.0,1.0
439,75449,1,2255,6.0,1.0,MISC,30,0ed3eacdff35,210,0,0,2636,"[1.0, 6.0]",,0,0,[16],['MISC'],2286.7367271637177,2636,2666,30.0,1.0
459,53155,1,2353,10.0,0.5,T4,314,c4cbaac9966d,3297,0,0,2353,"[0.5, 10.0]",,0,0,[26],['T4'],2691.8967897714765,2353,2667,314.0,1.0
344,25040,1,1745,4.0,0.5,MISC,930,df2899e220e8,4185,0,0,1745,"[0.5, 4.0]",,0,0,[10],['MISC'],2731.1139113130644,1745,2675,930.0,1.0
473,26991,1,2389,6.0,1.0,T4,287,c5307d7cd0cc,2009,0,0,2389,"[1.0, 6.0]",,0,0,[12],['T4'],2693.9486894128686,2389,2676,287.0,1.0
414,33792,1,2140,6.0,0.5,MISC,481,8cfd63627f23,3126,0,0,2216,"[0.5, 6.0]",,0,0,[31],['MISC'],2664.1722412016225,2216,2697,481.0,1.0
443,73371,1,2273,6.0,1.0,MISC,52,0ed3eacdff35,364,0,0,2666,"[1.0, 6.0]",,0,0,[16],['MISC'],2325.7615562050833,2666,2718,52.0,1.0
351,43919,1,1778,6.0,0.25,MISC,958,a4b58e9de9c6,5987,0,0,1778,"[0.25, 6.0]",,0,0,[10],['MISC'],2798.951630934934,1778,2736,958.0,1.0
242,65431,1,1264,6.0,1.0,MISC,1507,f134c9ec05e3,10549,0,0,1264,"[1.0, 6.0]",,0,0,[16],['MISC'],2876.7728485741172,1264,2771,1507.0,1.0
253,70902,1,1292,6.0,0.25,T4,1487,d4d51aca8806,9293,0,0,1292,"[0.25, 6.0]",,0,0,[30],['T4'],2828.3496576491098,1292,2779,1487.0,1.0
50,16905,1,321,6.0,1.0,V100,2464,7b76597f4283,17248,0,0,321,"[1.0, 6.0]",,0,0,[40],['V100'],3025.67701375269,321,2785,2464.0,1.0
479,8090,1,2406,10.0,0.5,T4,380,c4cbaac9966d,3990,0,0,2406,"[0.5, 10.0]",,0,0,[6],['T4'],2822.871685081989,2406,2786,380.0,1.0
447,57436,1,2289,6.0,1.0,MISC,64,edc10645cc3f,448,0,0,2736,"[1.0, 6.0]",,0,0,[10],['MISC'],2356.877650806252,2736,2800,64.0,1.0
455,57489,1,2332,6.0,1.0,MISC,52,0ed3eacdff35,364,0,0,2771,"[1.0, 6.0]",,0,0,[16],['MISC'],2387.5583684961166,2771,2823,52.0,1.0
454,34468,1,2323,10.0,0.5,T4,524,c4cbaac9966d,5502,0,0,2323,"[0.5, 10.0]",,0,0,[19],['T4'],2860.897040184578,2323,2847,524.0,1.0
482,58854,1,2419,10.0,0.5,T4,435,c4cbaac9966d,4567,0,0,2419,"[0.5, 10.0]",,0,0,[6],['T4'],2862.223342665851,2419,2854,435.0,1.0
99,80865,1,528,6.0,1.0,T4,2337,007d78e326bc,16359,0,0,528,"[1.0, 6.0]",,0,0,[42],['T4'],2925.4595632494697,528,2865,2337.0,1.0
491,48188,1,2486,10.0,0.5,T4,397,c4cbaac9966d,4168,0,0,2486,"[0.5, 10.0]",,0,0,[47],['T4'],2913.8874450933718,2486,2883,397.0,1.0
430,91957,1,2200,6.0,1.0,T4,698,7dd1a2bf0795,4886,0,0,2200,"[1.0, 6.0]",,0,0,[14],['T4'],2961.949658494118,2200,2898,698.0,1.0
207,34461,1,1072,6.0,0.25,MISC,1835,3960a1141089,11468,0,0,1072,"[0.25, 6.0]",,0,0,[7],['MISC'],2974.0093360641895,1072,2907,1835.0,1.0
462,78738,1,2361,6.0,0.25,MISC,33,05b25af4dd8b,206,0,0,2907,"[0.25, 6.0]",,0,0,[7],['MISC'],2396.8100901402486,2907,2940,33.0,1.0
406,20233,1,2096,10.0,0.5,T4,849,c4cbaac9966d,8914,0,0,2096,"[0.5, 10.0]",,0,0,[4],['T4'],3018.595329741597,2096,2945,849.0,1.0
467,34028,1,2379,10.0,0.5,T4,590,c4cbaac9966d,6195,0,0,2379,"[0.5, 10.0]",,0,0,[14],['T4'],2994.370433082018,2379,2969,590.0,1.0
442,45390,1,2265,6.0,1.0,MISC,318,c752dedf95a9,2226,0,0,2655,"[1.0, 6.0]",,0,0,[0],['MISC'],2593.7406287574686,2655,2973,318.0,1.0
461,32920,1,2357,6.0,1.0,MISC,175,7b76597f4283,1225,0,0,2823,"[1.0, 6.0]",,0,0,[16],['MISC'],2544.2200604107097,2823,2998,175.0,1.0
465,25149,1,2375,6.0,0.25,MISC,31,05b25af4dd8b,193,0,0,2973,"[0.25, 6.0]",,0,0,[0],['MISC'],2406.5808706089797,2973,3004,31.0,1.0
476,37084,1,2403,6.0,0.25,MISC,54,05b25af4dd8b,337,0,0,3004,"[0.25, 6.0]",,0,0,[0],['MISC'],2459.5254513958703,3004,3058,54.0,1.0
446,79530,1,2286,6.0,1.0,MISC,344,5b1345f03aa1,2408,0,0,2718,"[1.0, 6.0]",,0,0,[16],['MISC'],2632.300727019986,2718,3062,344.0,1.0
222,9843,1,1141,6.0,0.25,T4,1974,d4d51aca8806,12337,0,0,1141,"[0.25, 6.0]",,0,0,[28],['T4'],3163.912124846456,1141,3115,1974.0,1.0
221,6552,1,1135,6.0,0.25,P100,1988,7203aa95a9af,12425,0,0,1135,"[0.25, 6.0]",,0,0,[15],['P100'],3150.3953494574444,1135,3123,1988.0,1.0
135,84154,1,693,18.0,1.0,V100,2432,58540f191766,46208,0,0,693,"[1.0, 18.0]",,0,0,[40],['V100'],3305.924007300392,693,3125,2432.0,1.0
0,26707,1,6,6.0,0.1,MISC,3217,58540f191766,19623,0,0,6,"[0.1, 6.0]",,0,0,[22],['MISC'],3404.6655039792167,6,3223,3217.0,1.0
331,12887,1,1674,6.0,0.25,T4,1557,d4d51aca8806,9731,0,0,1674,"[0.25, 6.0]",,0,0,[28],['T4'],3351.2318984377507,1674,3231,1557.0,1.0
100,55699,1,532,4.0,0.5,MISC,2712,6fb93540c8aa,12204,0,0,532,"[0.5, 4.0]",,0,0,[7],['MISC'],3322.7789194106285,532,3244,2712.0,1.0
311,99942,1,1605,6.0,1.0,T4,1663,90274e906e5c,11641,0,0,1605,"[1.0, 6.0]",,0,0,[19],['T4'],3339.344183424867,1605,3268,1663.0,1.0
243,32457,1,1269,6.0,0.25,T4,2040,c9e676ebc7ef,12750,0,0,1269,"[0.25, 6.0]",,0,0,[44],['T4'],3475.4812522433676,1269,3309,2040.0,1.0
267,31399,1,1376,6.0,1.0,T4,1934,7dd1a2bf0795,13538,0,0,1376,"[1.0, 6.0]",,0,0,[48],['T4'],3450.7928827505916,1376,3310,1934.0,1.0
485,72189,1,2424,6.0,0.25,T4,930,d4d51aca8806,5812,0,0,2424,"[0.25, 6.0]",,0,0,[14],['T4'],3381.2163657757,2424,3354,930.0,1.0
256,34000,1,1306,6.0,1.0,T4,2075,45bd92802aa9,14525,0,0,1306,"[1.0, 6.0]",,0,0,[2],['T4'],3461.4602477949256,1306,3381,2075.0,1.0
341,28584,1,1732,6.0,0.5,MISC,1692,58540f191766,10998,0,0,1732,"[0.5, 6.0]",,0,0,[10],['MISC'],3444.695372190101,1732,3424,1692.0,1.0
115,32412,1,609,6.0,0.5,MISC,2837,58540f191766,18440,0,0,609,"[0.5, 6.0]",,0,0,[31],['MISC'],3641.5866420273296,609,3446,2837.0,1.0
488,36615,1,2461,6.0,0.25,MISC,29,05b25af4dd8b,181,0,0,3446,"[0.25, 6.0]",,0,0,[31],['MISC'],2490.9499015861074,3446,3475,29.0,1.0
188,43626,1,990,6.0,0.25,T4,2492,d4d51aca8806,15575,0,0,990,"[0.25, 6.0]",,0,0,[49],['T4'],3513.0653907003148,990,3482,2492.0,1.0
492,86449,1,2493,6.0,0.25,MISC,34,05b25af4dd8b,212,0,0,3475,"[0.25, 6.0]",,0,0,[31],['MISC'],2527.1696514292053,3475,3509,34.0,1.0
387,37446,1,1999,18.0,1.0,MISC,1536,58540f191766,29184,0,0,1999,"[1.0, 18.0]",,0,0,[10],['MISC'],3631.102985950468,1999,3535,1536.0,1.0
226,83244,1,1155,6.0,0.5,V100,2399,05b25af4dd8b,15593,0,0,1155,"[0.5, 6.0]",,0,0,[21],['V100'],3592.8926119922044,1155,3554,2399.0,1.0
458,74720,1,2351,6.0,0.5,MISC,787,a4b58e9de9c6,5115,0,0,2800,"[0.5, 6.0]",,0,0,[10],['MISC'],3170.634266762481,2800,3587,787.0,1.0
469,66633,1,2381,0.5,1.0,T4,1215,d4d51aca8806,1822,0,0,2381,"[1.0, 0.5]",,0,0,[12],['T4'],3605.836901679223,2381,3596,1215.0,1.0
233,7035,1,1224,6.0,0.25,T4,2374,9cc55781f4a6,14837,0,0,1224,"[0.25, 6.0]",,0,0,[49],['T4'],3788.0812998616175,1224,3598,2374.0,1.0
12,9151,1,122,6.0,1.0,T4,3524,007d78e326bc,24668,0,0,122,"[1.0, 6.0]",,0,0,[38],['T4'],3673.571317251771,122,3646,3524.0,1.0
295,6966,1,1550,1.0,0.25,MISC,2107,58540f191766,2633,0,0,1550,"[0.25, 1.0]",,0,0,[3],['MISC'],3841.712468485003,1550,3657,2107.0,1.0
483,36942,1,2420,8.0,1.0,MISC,106,a8192d6b0ae9,954,0,0,3587,"[1.0, 8.0]",,0,0,[10],['MISC'],2530.2345619770576,3587,3693,106.0,1.0
6,98789,1,45,2.0,0.25,MISC,3652,e016cedec318,8217,0,0,45,"[0.25, 2.0]",,0,0,[22],['MISC'],3699.204593349765,45,3697,3652.0,1.0
122,26805,1,625,6.0,0.1,MISC,3084,58540f191766,18812,0,0,625,"[0.1, 6.0]",,0,0,[31],['MISC'],3772.6053688651723,625,3709,3084.0,1.0
480,50860,1,2412,6.0,0.25,MISC,490,05b25af4dd8b,3062,0,0,3223,"[0.25, 6.0]",,0,0,[22],['MISC'],2943.869753432578,3223,3713,490.0,1.0
487,39619,1,2460,6.0,1.0,MISC,36,0ed3eacdff35,252,0,0,3693,"[1.0, 6.0]",,0,0,[10],['MISC'],2497.9454090958525,3693,3729,36.0,1.0
495,2456,1,2522,6.0,1.0,MISC,24,354e3b81c515,168,0,0,3713,"[1.0, 6.0]",,0,0,[22],['MISC'],2547.912849858859,3713,3737,24.0,1.0
288,73054,1,1478,6.0,0.25,T4,2294,9cc55781f4a6,14337,0,0,1478,"[0.25, 6.0]",,0,0,[47],['T4'],3878.173463514395,1478,3772,2294.0,1.0
498,60877,1,2530,6.0,1.0,MISC,75,035b9488e79a,525,0,0,3729,"[1.0, 6.0]",,0,0,[10],['MISC'],2610.3665490278554,3729,3804,75.0,1.0
499,68626,1,2535,6.0,1.0,MISC,81,58540f191766,567,0,0,3737,"[1.0, 6.0]",,0,0,[22],['MISC'],2620.77590054882,3737,3818,81.0,1.0
423,44237,1,2164,6.0,0.5,MISC,1599,58540f191766,10393,0,0,2266,"[0.5, 6.0]",,0,0,[0],['MISC'],3859.765629535903,2266,3865,1599.0,1.0
382,69641,1,1979,6.0,1.0,MISC,1902,5b1345f03aa1,13314,0,0,1979,"[1.0, 6.0]",,0,0,[8],['MISC'],4066.6173590973895,1979,3881,1902.0,1.0
2,3012,1,17,6.0,0.25,MISC,3872,c88b4a44554a,24200,0,0,17,"[0.25, 6.0]",,0,0,[22],['MISC'],4204.925522144904,17,3889,3872.0,1.0
262,76519,1,1357,6.0,0.25,T4,2583,e75720e54ece,16143,0,0,1357,"[0.25, 6.0]",,0,0,[44],['T4'],4049.4064457652494,1357,3940,2583.0,1.0
486,30682,1,2432,12.0,1.0,MISC,74,0ed3eacdff35,962,0,0,3889,"[1.0, 12.0]",,0,0,[22],['MISC'],2513.153067143536,3889,3963,74.0,1.0
329,19070,1,1662,6.0,0.25,MISC,2341,c677a0acf7c0,14631,0,0,1662,"[0.25, 6.0]",,0,0,[10],['MISC'],4203.707387124985,1662,4003,2341.0,1.0
310,55282,1,1602,6.0,0.5,MISC,2428,58540f191766,15782,0,0,1602,"[0.5, 6.0]",,0,0,[16],['MISC'],4120.502410193725,1602,4030,2428.0,1.0
274,20143,1,1422,6.0,2.0,MISC,2610,0c965a998bde,20880,0,0,1422,"[2.0, 6.0]",,0,0,[35],['MISC'],4289.6226400979185,1422,4032,2610.0,1.0
337,11376,1,1711,6.0,0.25,T4,2321,d4d51aca8806,14506,0,0,1711,"[0.25, 6.0]",,0,0,[30],['T4'],4208.871383234869,1711,4032,2321.0,1.0
466,97501,1,2376,6.0,0.25,MISC,1071,05b25af4dd8b,6693,0,0,2973,"[0.25, 6.0]",,0,0,[0],['MISC'],3489.0218873578706,2973,4044,1071.0,1.0
291,65026,1,1533,6.0,0.25,T4,2529,d4d51aca8806,15806,0,0,1533,"[0.25, 6.0]",,0,0,[47],['T4'],4193.31153500503,1533,4062,2529.0,1.0
420,91782,1,2154,6.0,0.5,MISC,1799,58540f191766,11693,0,0,2266,"[0.5, 6.0]",,0,0,[0],['MISC'],4106.425767232815,2266,4065,1799.0,1.0
381,1841,1,1978,6.0,0.25,T4,2096,d4d51aca8806,13100,0,0,1978,"[0.25, 6.0]",,0,0,[19],['T4'],4168.97430293825,1978,4074,2096.0,1.0
490,26058,1,2482,1.0,4.0,V100,1683,f94cf463f71b,8415,0,0,2482,"[4.0, 1.0]",,0,0,[32],['V100'],4243.677697600072,2482,4165,1683.0,1.0
177,36133,1,950,6.0,0.5,T4,3219,b88fff433bdf,20923,0,0,950,"[0.5, 6.0]",,0,0,[26],['T4'],4426.535989131762,950,4169,3219.0,1.0
433,58944,1,2212,6.0,0.25,MISC,1815,b3bfe9b79bb5,11343,0,0,2406,"[0.25, 6.0]",,0,0,[10],['MISC'],4044.3679846245072,2406,4221,1815.0,1.0
